Crash ID,Agency,City,County,Crash Death Count,Crash Severity,Crash Year,Day of Week,Latitude,Longitude,Charge
15376997,Dallas Police Department,Dallas,Dallas,0,Possible Injury,2016,Tuesday,32.78229904,-96.81179047,No Data
15376997,Dallas Police Department,Dallas,Dallas,0,Possible Injury,2016,Tuesday,32.78229904,-96.81179047,No Data
15385501,"Department Of Public Safety, State Of Texas",Rural Navarro County,Navarro,0,Possible Injury,2016,Tuesday,31.92847773,-96.41943711,No Data
15385501,"Department Of Public Safety, State Of Texas",Rural Navarro County,Navarro,0,Possible Injury,2016,Tuesday,31.92847773,-96.41943711,DRIVING WHILE INTOXICATED 2ND
15386719,Waco Police Department,Waco,McLennan,0,Not Injured,2016,Tuesday,31.54173968,-97.1373874,DWI
15387189,"Department Of Public Safety, State Of Texas",Rural Smith County,Smith,0,Not Injured,2016,Tuesday,32.23474655,-95.26436166,DRIVING WHILE INTOXICATED 1ST
15388291,"Department Of Public Safety, State Of Texas",Rural Montgomery County,Montgomery,1,Killed,2016,Tuesday,30.14722308,-95.13709104,"INTOXICATION MANSLAUGHTER, FAILED TO STOP AND RENDER AID"
15388291,"Department Of Public Safety, State Of Texas",Rural Montgomery County,Montgomery,1,Killed,2016,Tuesday,30.14722308,-95.13709104,No Data
15388291,"Department Of Public Safety, State Of Texas",Rural Montgomery County,Montgomery,1,Killed,2016,Tuesday,30.14722308,-95.13709104,No Data
15394886,Harris County Sheriff's Office,Rural Harris County,Harris,0,Non-Incapacitating Injury,2016,Tuesday,29.9417329,-95.52249245,DRIVING WHILE INTOXICATED
15394886,Harris County Sheriff's Office,Rural Harris County,Harris,0,Non-Incapacitating Injury,2016,Tuesday,29.9417329,-95.52249245,No Data
15394886,Harris County Sheriff's Office,Rural Harris County,Harris,0,Non-Incapacitating Injury,2016,Tuesday,29.9417329,-95.52249245,No Data
15398188,Wichita Falls Police Department,Wichita Falls,Wichita,0,Not Injured,2016,Tuesday,33.94332734,-98.52166952,DWI/ALCOHOL CONCENTRATION LEVEL OF 0.15 OR MORE
15400725,"Department Of Public Safety, State Of Texas",Rural Brazos County,Brazos,0,Not Injured,2016,Tuesday,30.56308543,-96.32245373,DRIVING WHILE INTOXICATED
15400725,"Department Of Public Safety, State Of Texas",Rural Brazos County,Brazos,0,Not Injured,2016,Tuesday,30.56308543,-96.32245373,No Data
15370842,Round Rock Police Department,Round Rock,Williamson,0,Not Injured,2016,Wednesday,30.48790956,-97.64333248,DWI
15370842,Round Rock Police Department,Round Rock,Williamson,0,Not Injured,2016,Wednesday,30.48790956,-97.64333248,No Data
15370842,Round Rock Police Department,Round Rock,Williamson,0,Not Injured,2016,Wednesday,30.48790956,-97.64333248,No Data
15370931,Round Rock Police Department,Round Rock,Williamson,0,Not Injured,2016,Wednesday,30.49098849,-97.6519,"DROVE ON WRONG SIDE OF ROAD/BRIDGE(545.056), FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY, DRIVING WHILE INTOXICATED"
15370931,Round Rock Police Department,Round Rock,Williamson,0,Not Injured,2016,Wednesday,30.49098849,-97.6519,No Data
15371226,Houston Police Department,Houston,Harris,0,Not Injured,2016,Wednesday,29.73521579,-95.26574714,DWI
15371226,Houston Police Department,Houston,Harris,0,Not Injured,2016,Wednesday,29.73521579,-95.26574714,No Data
15372105,Austin Police Department,Austin,Travis,0,Not Injured,2016,Wednesday,30.3630463,-97.69702522,No Data
15372105,Austin Police Department,Austin,Travis,0,Not Injured,2016,Wednesday,30.3630463,-97.69702522,DWI 2ND
15372612,Waco Police Department,Waco,McLennan,0,Possible Injury,2016,Wednesday,31.52108739,-97.14616678,DRIVING WHILE INTOXICATED
15372612,Waco Police Department,Waco,McLennan,0,Possible Injury,2016,Wednesday,31.52108739,-97.14616678,DRIVING WHILE LICENSE INVALID-ENHANCED
15372612,Waco Police Department,Waco,McLennan,0,Possible Injury,2016,Wednesday,31.52108739,-97.14616678,No Data
15372718,"Department Of Public Safety, State Of Texas",Rural Cameron County,Cameron,0,Not Injured,2016,Wednesday,26.00694468,-97.2908823,DRIVING WHILE INTOXICATED 3RD OR MORE (TXPC49.09(B))
15372893,San Antonio Police Department,San Antonio,Bexar,0,Non-Incapacitating Injury,2016,Wednesday,29.49412222,-98.48401469,DWI 1ST
15373037,San Antonio Police Department,San Antonio,Bexar,0,Non-Incapacitating Injury,2016,Wednesday,29.38191223,-98.70094299,DRIVING W EXPIRED DL
15373037,San Antonio Police Department,San Antonio,Bexar,0,Non-Incapacitating Injury,2016,Wednesday,29.38191223,-98.70094299,No Data
15373844,Waller Police Department,Rural Waller County,Waller,0,Not Injured,2016,Wednesday,30.06894792,-95.93417941,DRIVING WHILE INTOXICATED
15373844,Waller Police Department,Rural Waller County,Waller,0,Not Injured,2016,Wednesday,30.06894792,-95.93417941,No Data
15374978,Arlington Police Department,Arlington,Tarrant,0,Not Injured,2016,Wednesday,32.65877198,-97.1149425,DWI
15375236,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Wednesday,29.57230801,-98.47965037,DWI
15375236,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Wednesday,29.57230801,-98.47965037,No Data
15382159,Travis County Sheriff's Office,Rural Travis County,Travis,0,Not Injured,2016,Wednesday,30.45471797,-97.66627728,DRIVING WHILE  INTOXICATED
15382159,Travis County Sheriff's Office,Rural Travis County,Travis,0,Not Injured,2016,Wednesday,30.45471797,-97.66627728,No Data
15382159,Travis County Sheriff's Office,Rural Travis County,Travis,0,Not Injured,2016,Wednesday,30.45471797,-97.66627728,No Data
15383506,"Department Of Public Safety, State Of Texas",Rural Kerr County,Kerr,0,Incapacitating Injury,2016,Wednesday,30.11384506,-99.15343762,DRIVING WHILE INTOXICATED  3RD OR MORE
15395659,"Department Of Public Safety, State Of Texas",Presidio,Presidio,0,Not Injured,2016,Wednesday,29.55002514,-104.3450858,DRIVING WHILE INTOXICATED
15397720,Houston Police Department,Houston,Harris,0,Incapacitating Injury,2016,Wednesday,29.68841482,-95.57034304,"DRIVING WHILE INTOXICATED, EVADING ARREST ON FOOT"
15397720,Houston Police Department,Houston,Harris,0,Incapacitating Injury,2016,Wednesday,29.68841482,-95.57034304,No Data
15398242,Harris County Sheriff's Office,Rural Harris County,Harris,0,Not Injured,2016,Wednesday,29.9376026,-95.62886207,DRIVING WHILE INTOXICATED
15398242,Harris County Sheriff's Office,Rural Harris County,Harris,0,Not Injured,2016,Wednesday,29.9376026,-95.62886207,No Data
15398242,Harris County Sheriff's Office,Rural Harris County,Harris,0,Not Injured,2016,Wednesday,29.9376026,-95.62886207,No Data
15511041,League City Police Department,League City,Galveston,0,Not Injured,2016,Wednesday,29.52377876,-95.05609603,DRIVING WHILE INTOXICATED
15371285,Harris County Constable Precinct 5,Houston,Harris,0,Not Injured,2016,Thursday,29.832613,-95.56379215,DRIVING WHILE INTOXICATED
15371337,Tyler Police Department,Tyler,Smith,0,Not Injured,2016,Thursday,32.27514792,-95.29911278,No Data
15371756,Amarillo Police Department,Amarillo,Potter,0,Possible Injury,2016,Thursday,35.21655431,-101.8186666,No Data
15372414,Richardson Police Department,Dallas,Dallas,0,Not Injured,2016,Thursday,32.93777993,-96.74857673,DRIVING WHILE INTOXICATED
15373033,Dallas Police Department,Dallas,Dallas,0,Non-Incapacitating Injury,2016,Thursday,32.78211425,-96.79591257,No Data
15373033,Dallas Police Department,Dallas,Dallas,0,Non-Incapacitating Injury,2016,Thursday,32.78211425,-96.79591257,No Data
15374420,Brownsville Police Department,Brownsville,Cameron,0,Not Injured,2016,Thursday,25.94935752,-97.50468283,DRIVING WHILE INTOXICATED
15375096,Houston Police Department,Houston,Harris,0,Not Injured,2016,Thursday,29.8221993,-95.37555126,DWI
15375955,Harris County Sheriff's Office,Rural Harris County,Harris,0,Not Injured,2016,Thursday,29.93297551,-95.58485763,DRIVING WHILE INTOXICATED
15375955,Harris County Sheriff's Office,Rural Harris County,Harris,0,Not Injured,2016,Thursday,29.93297551,-95.58485763,No Data
15376897,Texas City Police Department,Texas City,Galveston,0,Not Injured,2016,Thursday,29.39532291,-94.94427169,DRIVING WHILE INTOXICATED
15376897,Texas City Police Department,Texas City,Galveston,0,Not Injured,2016,Thursday,29.39532291,-94.94427169,No Data
15376897,Texas City Police Department,Texas City,Galveston,0,Not Injured,2016,Thursday,29.39532291,-94.94427169,No Data
15376897,Texas City Police Department,Texas City,Galveston,0,Not Injured,2016,Thursday,29.39532291,-94.94427169,No Data
15378696,Fort Worth Police Department,Fort Worth,Tarrant,0,Not Injured,2016,Thursday,32.7497589,-97.33737017,INTOXICATION MANSLAUGHTER
15378696,Fort Worth Police Department,Fort Worth,Tarrant,0,Not Injured,2016,Thursday,32.7497589,-97.33737017,No Data
15379395,"Department Of Public Safety, State Of Texas",Rural Montgomery County,Montgomery,0,Not Injured,2016,Thursday,30.13018181,-95.44389071,DRIVING WHILE INTOXICATED
15379395,"Department Of Public Safety, State Of Texas",Rural Montgomery County,Montgomery,0,Not Injured,2016,Thursday,30.13018181,-95.44389071,No Data
15379395,"Department Of Public Safety, State Of Texas",Rural Montgomery County,Montgomery,0,Not Injured,2016,Thursday,30.13018181,-95.44389071,No Data
15380025,"Department Of Public Safety, State Of Texas",Irving,Dallas,0,Incapacitating Injury,2016,Thursday,32.9038438,-96.95995264,No Data
15380025,"Department Of Public Safety, State Of Texas",Irving,Dallas,0,Incapacitating Injury,2016,Thursday,32.9038438,-96.95995264,No Data
15380025,"Department Of Public Safety, State Of Texas",Irving,Dallas,0,Incapacitating Injury,2016,Thursday,32.9038438,-96.95995264,No Data
15381069,Fort Worth Police Department,Fort Worth,Tarrant,0,Possible Injury,2016,Thursday,32.72891429,-97.36977243,No Data
15381669,Austin Police Department,Austin,Travis,0,Not Injured,2016,Thursday,30.26246034,-97.741198,DWI
15382813,Harris County Sheriff's Office,Rural Harris County,Harris,0,Non-Incapacitating Injury,2016,Thursday,29.96393135,-95.68950654,DRIVING WHILE INTOXICATED
15383947,"Department Of Public Safety, State Of Texas",Rural Montgomery County,Montgomery,0,Possible Injury,2016,Thursday,30.15268949,-95.30447534,"FSRA, DWI 1ST"
15383947,"Department Of Public Safety, State Of Texas",Rural Montgomery County,Montgomery,0,Possible Injury,2016,Thursday,30.15268949,-95.30447534,No Data
15383947,"Department Of Public Safety, State Of Texas",Rural Montgomery County,Montgomery,0,Possible Injury,2016,Thursday,30.15268949,-95.30447534,No Data
15384535,Waller County Constable Precinct 2,Rural Waller County,Waller,0,Non-Incapacitating Injury,2016,Thursday,30.15358493,-95.89450254,No Data
15385663,Abilene Police Department,Abilene,Taylor,0,Non-Incapacitating Injury,2016,Thursday,32.42597128,-99.76234185,DWI
15387641,Abilene Police Department,Abilene,Taylor,0,Not Injured,2016,Thursday,32.43227413,-99.76414339,DRIVING WHILE INTOXICATED
15387641,Abilene Police Department,Abilene,Taylor,0,Not Injured,2016,Thursday,32.43227413,-99.76414339,No Data
15388056,"Department Of Public Safety, State Of Texas",Rural Brazoria County,Brazoria,1,Killed,2016,Thursday,29.08330492,-95.7512865,No Data
15375124,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Friday,No Data,No Data,DWI
15375124,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Friday,No Data,No Data,No Data
15375124,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Friday,No Data,No Data,No Data
15375247,Arlington Police Department,Arlington,Tarrant,0,Not Injured,2016,Friday,No Data,No Data,DWI
15375706,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Friday,29.41963497,-98.52804231,No Data
15375706,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Friday,29.41963497,-98.52804231,No Data
15375706,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Friday,29.41963497,-98.52804231,No Data
15375706,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Friday,29.41963497,-98.52804231,No Data
15375706,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Friday,29.41963497,-98.52804231,"DWI, NOL/NO INSURANCE"
15375706,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Friday,29.41963497,-98.52804231,No Data
15375706,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Friday,29.41963497,-98.52804231,No Data
15375706,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Friday,29.41963497,-98.52804231,No Data
15375706,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Friday,29.41963497,-98.52804231,No Data
15375706,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Friday,29.41963497,-98.52804231,No Data
15375706,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Friday,29.41963497,-98.52804231,No Data
15375706,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Friday,29.41963497,-98.52804231,No Data
15375706,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Friday,29.41963497,-98.52804231,No Data
15375706,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Friday,29.41963497,-98.52804231,No Data
15375706,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Friday,29.41963497,-98.52804231,No Data
15375706,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Friday,29.41963497,-98.52804231,No Data
15375706,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Friday,29.41963497,-98.52804231,No Data
15375706,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Friday,29.41963497,-98.52804231,No Data
15375706,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Friday,29.41963497,-98.52804231,No Data
15375707,San Antonio Police Department,San Antonio,Bexar,0,Possible Injury,2016,Friday,29.41419937,-98.50488044,DWI
15375707,San Antonio Police Department,San Antonio,Bexar,0,Possible Injury,2016,Friday,29.41419937,-98.50488044,No Data
15375749,Tyler Police Department,Tyler,Smith,0,Not Injured,2016,Friday,32.35950867,-95.3121127,DRIVING WHILE INTOXICATED
15375749,Tyler Police Department,Tyler,Smith,0,Not Injured,2016,Friday,32.35950867,-95.3121127,No Data
15375888,Pasadena Police Department,Pasadena,Harris,0,Not Injured,2016,Friday,29.71130074,-95.20956211,DWI
15375888,Pasadena Police Department,Pasadena,Harris,0,Not Injured,2016,Friday,29.71130074,-95.20956211,No Data
15375941,Richardson Police Department,Richardson,Dallas,0,Not Injured,2016,Friday,32.96293422,-96.74346257,DRIVING WHILE INTOXICATED M/B
15375941,Richardson Police Department,Richardson,Dallas,0,Not Injured,2016,Friday,32.96293422,-96.74346257,No Data
15375941,Richardson Police Department,Richardson,Dallas,0,Not Injured,2016,Friday,32.96293422,-96.74346257,No Data
15375948,Dallas Police Department,Dallas,Dallas,0,Possible Injury,2016,Friday,32.79064706,-96.79482077,No Data
15375948,Dallas Police Department,Dallas,Dallas,0,Possible Injury,2016,Friday,32.79064706,-96.79482077,No Data
15375948,Dallas Police Department,Dallas,Dallas,0,Possible Injury,2016,Friday,32.79064706,-96.79482077,No Data
15376293,Pasadena Police Department,Pasadena,Harris,0,Not Injured,2016,Friday,29.68984481,-95.18276314,DWI
15376293,Pasadena Police Department,Pasadena,Harris,0,Not Injured,2016,Friday,29.68984481,-95.18276314,NO INSURANCE/ EXPRIED MVR
15377067,Rio Grande City Police Department,Rio Grande City,Starr,0,Not Injured,2016,Friday,26.38945835,-98.80190726,No Data
15377067,Rio Grande City Police Department,Rio Grande City,Starr,0,Not Injured,2016,Friday,26.38945835,-98.80190726,No Data
15377067,Rio Grande City Police Department,Rio Grande City,Starr,0,Not Injured,2016,Friday,26.38945835,-98.80190726,No Data
15377067,Rio Grande City Police Department,Rio Grande City,Starr,0,Not Injured,2016,Friday,26.38945835,-98.80190726,No Data
15377067,Rio Grande City Police Department,Rio Grande City,Starr,0,Not Injured,2016,Friday,26.38945835,-98.80190726,No Data
15378064,Grapevine Police Department,Grapevine,Tarrant,0,Not Injured,2016,Friday,32.91922784,-97.089222,DWI BAC >0.15
15378064,Grapevine Police Department,Grapevine,Tarrant,0,Not Injured,2016,Friday,32.91922784,-97.089222,No Data
15378064,Grapevine Police Department,Grapevine,Tarrant,0,Not Injured,2016,Friday,32.91922784,-97.089222,No Data
15378064,Grapevine Police Department,Grapevine,Tarrant,0,Not Injured,2016,Friday,32.91922784,-97.089222,No Data
15378064,Grapevine Police Department,Grapevine,Tarrant,0,Not Injured,2016,Friday,32.91922784,-97.089222,No Data
15378325,El Paso Police Department,El Paso,El Paso,0,Not Injured,2016,Friday,31.77200484,-106.3307604,No Data
15378325,El Paso Police Department,El Paso,El Paso,0,Not Injured,2016,Friday,31.77200484,-106.3307604,No Data
15379458,Fort Worth Police Department,Fort Worth,Tarrant,0,Not Injured,2016,Friday,32.93081617,-97.32305555,DWI
15381646,Harris County Sheriff's Office,Rural Harris County,Harris,0,Not Injured,2016,Friday,29.70422894,-95.6401348,DWI
15381646,Harris County Sheriff's Office,Rural Harris County,Harris,0,Not Injured,2016,Friday,29.70422894,-95.6401348,No Data
15384246,Socorro Police Department,Socorro,El Paso,0,Not Injured,2016,Friday,31.65163612,-106.2674637,DWI >0.15
15384246,Socorro Police Department,Socorro,El Paso,0,Not Injured,2016,Friday,31.65163612,-106.2674637,No Data
15384695,El Paso Police Department,El Paso,El Paso,0,Not Injured,2016,Friday,31.76859474,-106.4266205,DRIVING WHILE INTOXICATED 3RD OR MORE
15384783,Houston Police Department,Houston,Harris,0,Not Injured,2016,Friday,29.72712481,-95.40965665,DWI
15385389,"Department Of Public Safety, State Of Texas",Rural Harris County,Harris,0,Possible Injury,2016,Friday,29.80853968,-95.16337042,DRIVING WHILE INTOXICATED
15385389,"Department Of Public Safety, State Of Texas",Rural Harris County,Harris,0,Possible Injury,2016,Friday,29.80853968,-95.16337042,No Data
15385389,"Department Of Public Safety, State Of Texas",Rural Harris County,Harris,0,Possible Injury,2016,Friday,29.80853968,-95.16337042,No Data
